molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3545413,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,active,562.6000000000001,5.004120000000004,2.0,8.0,8.920818753952375
CHEMBL206834,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,active,576.6270000000001,5.392620000000004,2.0,8.0,8.236572006437063
CHEMBL4130229,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,active,453.9290000000002,4.979640000000003,2.0,3.0,9.045757490560675
CHEMBL5179613,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc(N)nc3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,active,551.9570000000002,4.783700000000003,2.0,8.0,9.0268721464003
CHEMBL5203239,Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,451.84000000000015,3.1362000000000005,3.0,7.0,8.507239610973162
CHEMBL5193726,CC(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,493.8770000000002,3.5124000000000013,3.0,7.0,8.462180904926726
CHEMBL5182032,O=C(Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1)C1CC1,active,519.9150000000001,3.9025000000000016,3.0,7.0,9.187086643357144
CHEMBL5202743,CC(C)(C)C(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,535.9580000000002,4.538600000000002,3.0,7.0,7.3819519032879075
CHEMBL5172694,C=CC(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,505.88800000000015,3.6785000000000014,3.0,7.0,8.033389013318066
CHEMBL5189577,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)[C@@H]1C[C@H](n2cc(-c3cncc(C(=O)N4CCOCC4)c3)nn2)CN1,active,549.9410000000001,3.0264000000000006,2.0,8.0,7.221414672137038
CHEMBL5193389,O=C(NC1CC1)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,active,519.9150000000002,3.446200000000001,3.0,7.0,8.712198270069774
CHEMBL5208081,CCN(CC)C(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,active,535.9580000000001,4.036000000000002,2.0,7.0,7.8395314688809625
CHEMBL5177838,CN(C)CCNC(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,active,550.9730000000001,2.8454000000000015,3.0,8.0,7.534617148551582
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,active,493.6150000000002,4.590320000000004,2.0,7.0,8.554395796726402
CHEMBL5177033,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,active,590.9940000000004,5.265000000000004,3.0,8.0,7.660349842386316
CHEMBL5185114,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,active,490.87700000000007,3.6175000000000015,4.0,7.0,7.823908740944319
CHEMBL5176514,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,active,532.9140000000002,3.9937000000000014,4.0,7.0,7.549596913844634
CHEMBL5187868,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12)C1CC1,active,558.952,4.383800000000003,4.0,7.0,8.823908740944319
CHEMBL5193797,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)cc1Cl,active,557.4420000000001,4.899600000000003,3.0,8.0,7.217240807376003
CHEMBL5191144,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,active,457.3250000000001,3.2521000000000013,4.0,7.0,8.065501548756432
CHEMBL5207040,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,active,499.36200000000025,3.628300000000001,4.0,7.0,8.5016894462104
CHEMBL5200499,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12)C1CC1,active,525.4000000000002,4.0184000000000015,4.0,7.0,9.080921907623926
CHEMBL5203127,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Br)cc1,active,567.4480000000002,4.355300000000002,3.0,8.0,7.30111686324741
CHEMBL5203678,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,active,467.3310000000001,2.7078000000000007,4.0,7.0,7.360812440064246
CHEMBL5197019,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,active,509.36800000000017,3.0840000000000005,4.0,7.0,8.232844133917819
CHEMBL5187489,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12)C1CC1,active,535.4060000000001,3.4741000000000017,4.0,7.0,8.257274868695301
CHEMBL5187532,CCN1CCN(c2cc(NC(=O)[C@@H]3C[C@H](n4cc(-c5ccc6c(N)n[nH]c6c5)nn4)CN3)ccc2Cl)CC1,active,535.056,2.7406000000000006,4.0,9.0,8.059981844992336
CHEMBL5170705,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,active,609.0340000000003,5.393400000000004,2.0,10.0,7.975925012692573
CHEMBL5183677,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1,active,508.9170000000001,3.7459000000000016,3.0,9.0,7.806875401645538
CHEMBL5206184,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1,active,550.9540000000001,4.122100000000001,3.0,9.0,7.629857152948898
CHEMBL5172580,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1)C1CC1,active,576.992,4.512200000000003,3.0,9.0,7.6081830763867515
CHEMBL5181452,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)cc1Cl,active,575.4820000000002,5.028000000000004,2.0,10.0,7.8338660296948905
CHEMBL5207617,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1,active,475.3650000000001,3.3805000000000014,3.0,9.0,8.024568191490737
CHEMBL5187601,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1,active,517.4020000000002,3.7567000000000013,3.0,9.0,8.318758762624412
CHEMBL5206449,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1)C1CC1,active,543.44,4.146800000000002,3.0,9.0,9.221848749616356
CHEMBL5196374,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Br)cc1,active,585.4880000000003,4.4837000000000025,2.0,10.0,8.162411561764488
CHEMBL5188615,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1,active,485.3710000000001,2.8362000000000007,3.0,9.0,7.567351339986893
CHEMBL5183302,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1,active,527.4080000000001,3.2124000000000006,3.0,9.0,8.15552282425432
CHEMBL5207653,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1)C1CC1,active,553.446,3.602500000000002,3.0,9.0,7.984221243610959
CHEMBL5207090,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(F)c(F)c1,active,542.5720000000002,3.9994000000000023,2.0,10.0,7.758204568704802
CHEMBL5172285,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1,intermediate,442.4550000000001,2.3518999999999997,3.0,9.0,6.891096872332686
CHEMBL5196757,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1,intermediate,484.49200000000013,2.7281000000000004,3.0,9.0,6.695703396981645
CHEMBL5194721,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1)C1CC1,active,510.53000000000026,3.1182000000000016,3.0,9.0,7.52201102374911
CHEMBL5208315,CS(=O)(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,active,529.9320000000001,2.9255000000000004,3.0,8.0,9.309803919971486
CHEMBL5179613,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc(N)nc3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,intermediate,551.9570000000002,4.783700000000003,2.0,8.0,6.9028121274291045
CHEMBL5203239,Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,intermediate,451.84000000000015,3.1362000000000005,3.0,7.0,6.51881544488267
CHEMBL5193726,CC(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,intermediate,493.8770000000002,3.5124000000000013,3.0,7.0,6.895137481858923
CHEMBL5182032,O=C(Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1)C1CC1,intermediate,519.9150000000001,3.9025000000000016,3.0,7.0,6.471366068639431
CHEMBL5202743,CC(C)(C)C(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,inactive,535.9580000000002,4.538600000000002,3.0,7.0,5.463025137426412
CHEMBL5172694,C=CC(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,intermediate,505.88800000000015,3.6785000000000014,3.0,7.0,6.854990159857858
CHEMBL5189577,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)[C@@H]1C[C@H](n2cc(-c3cncc(C(=O)N4CCOCC4)c3)nn2)CN1,intermediate,549.9410000000001,3.0264000000000006,2.0,8.0,6.096394594280134
CHEMBL5193389,O=C(NC1CC1)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,active,519.9150000000002,3.446200000000001,3.0,7.0,7.501000636419847
CHEMBL5208081,CCN(CC)C(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,intermediate,535.9580000000001,4.036000000000002,2.0,7.0,6.583126600223203
CHEMBL5177838,CN(C)CCNC(=O)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,intermediate,550.9730000000001,2.8454000000000015,3.0,8.0,6.457435975021224
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,493.6150000000002,4.590320000000004,2.0,7.0,6.93689191700138
CHEMBL5177033,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,intermediate,590.9940000000004,5.265000000000004,3.0,8.0,6.823908740944319
CHEMBL5185114,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,intermediate,490.87700000000007,3.6175000000000015,4.0,7.0,6.86302590424217
CHEMBL5176514,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12,intermediate,532.9140000000002,3.9937000000000014,4.0,7.0,6.91717873906067
CHEMBL5187868,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12)C1CC1,intermediate,558.952,4.383800000000003,4.0,7.0,6.724919101543142
CHEMBL5193797,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)cc1Cl,inactive,557.4420000000001,4.899600000000003,3.0,8.0,5.726304412069908
CHEMBL5191144,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,inactive,457.3250000000001,3.2521000000000013,4.0,7.0,5.435681984106554
CHEMBL5207040,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,intermediate,499.36200000000025,3.628300000000001,4.0,7.0,6.868253054899121
CHEMBL5200499,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12)C1CC1,intermediate,525.4000000000002,4.0184000000000015,4.0,7.0,6.69927411692518
CHEMBL5203127,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4c(N)n[nH]c4c3)nn2)C[C@H]1C(=O)Nc1ccc(Br)cc1,intermediate,567.4480000000002,4.355300000000002,3.0,8.0,6.625306631454607
CHEMBL5203678,Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,intermediate,467.3310000000001,2.7078000000000007,4.0,7.0,6.508946624569134
CHEMBL5197019,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,intermediate,509.36800000000017,3.0840000000000005,4.0,7.0,6.464465375275814
CHEMBL5187489,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12)C1CC1,intermediate,535.4060000000001,3.4741000000000017,4.0,7.0,6.842029756395287
CHEMBL5187532,CCN1CCN(c2cc(NC(=O)[C@@H]3C[C@H](n4cc(-c5ccc6c(N)n[nH]c6c5)nn4)CN3)ccc2Cl)CC1,active,535.056,2.7406000000000006,4.0,9.0,7.071501731876309
CHEMBL5170705,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,intermediate,609.0340000000003,5.393400000000004,2.0,10.0,6.175730944145712
CHEMBL5183677,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1,active,508.9170000000001,3.7459000000000016,3.0,9.0,7.6074789100680675
CHEMBL5206184,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1,active,550.9540000000001,4.122100000000001,3.0,9.0,7.224608028303388
CHEMBL5172580,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)nc2s1)C1CC1,intermediate,576.992,4.512200000000003,3.0,9.0,6.958962792132971
CHEMBL5181452,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)cc1Cl,intermediate,575.4820000000002,5.028000000000004,2.0,10.0,6.386940824310483
CHEMBL5207617,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1,intermediate,475.3650000000001,3.3805000000000014,3.0,9.0,6.927786877396618
CHEMBL5187601,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1,intermediate,517.4020000000002,3.7567000000000013,3.0,9.0,6.410620155758083
CHEMBL5206449,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1)C1CC1,intermediate,543.44,4.146800000000002,3.0,9.0,6.7217266742018325
CHEMBL5196374,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Br)cc1,active,585.4880000000003,4.4837000000000025,2.0,10.0,7.598427154323554
CHEMBL5188615,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1,intermediate,485.3710000000001,2.8362000000000007,3.0,9.0,6.748629494503297
CHEMBL5183302,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1,intermediate,527.4080000000001,3.2124000000000006,3.0,9.0,6.771753673744754
CHEMBL5207653,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1)C1CC1,active,553.446,3.602500000000002,3.0,9.0,7.477816682381314
CHEMBL5207090,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(F)c(F)c1,intermediate,542.5720000000002,3.9994000000000023,2.0,10.0,6.312453203649251
CHEMBL5172285,Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1,inactive,442.4550000000001,2.3518999999999997,3.0,9.0,5.798706681734303
CHEMBL5196757,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1,inactive,484.49200000000013,2.7281000000000004,3.0,9.0,5.723078867934226
CHEMBL5194721,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(F)c(F)c5)C4)nn3)nc2s1)C1CC1,inactive,510.53000000000026,3.1182000000000016,3.0,9.0,5.871985433190597
CHEMBL5208315,CS(=O)(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,intermediate,529.9320000000001,2.9255000000000004,3.0,8.0,6.955264302549493
CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,active,529.5260000000001,6.355840000000005,2.0,7.0,7.522878745280337
CHEMBL5197174,CN1CCN(c2ccc(Nc3nc(Nc4ccc(F)c(F)c4)c4ncn(CC5CC5)c4n3)cc2)CC1,active,490.5620000000003,4.7535000000000025,2.0,8.0,7.3979400086720375
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,active,532.5700000000002,4.456020000000003,1.0,6.0,9.301029995663981
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,intermediate,493.6150000000002,4.590320000000004,2.0,7.0,6.585026652029182
CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,inactive,493.6150000000002,4.590320000000004,2.0,7.0,5.1938200260161125
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,active,532.5700000000002,4.456020000000003,1.0,6.0,8.920818753952375
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,active,532.5700000000002,4.456020000000003,1.0,6.0,8.05551732784983
CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,active,532.5700000000002,4.456020000000003,1.0,6.0,8.698970004336019
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,530.4560000000004,5.190380000000005,1.0,8.0,9.0
CHEMBL5435819,COc1cc(Nc2c(C#N)cnc3cc(OCCON4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,532.4280000000003,4.731880000000005,1.0,9.0,9.0
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,530.4560000000004,5.190380000000005,1.0,8.0,9.0
CHEMBL5435819,COc1cc(Nc2c(C#N)cnc3cc(OCCON4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,532.4280000000003,4.731880000000005,1.0,9.0,9.0
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,530.4560000000004,5.190380000000005,1.0,8.0,9.0
CHEMBL5435819,COc1cc(Nc2c(C#N)cnc3cc(OCCON4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,532.4280000000003,4.731880000000005,1.0,9.0,9.0
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,530.4560000000004,5.190380000000005,1.0,8.0,9.0
CHEMBL5435819,COc1cc(Nc2c(C#N)cnc3cc(OCCON4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,532.4280000000003,4.731880000000005,1.0,9.0,9.0
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,530.4560000000004,5.190380000000005,1.0,8.0,7.356547323513812
CHEMBL5435819,COc1cc(Nc2c(C#N)cnc3cc(OCCON4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,532.4280000000003,4.731880000000005,1.0,9.0,7.327902142064283
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,530.4560000000004,5.190380000000005,1.0,8.0,9.0
CHEMBL5435819,COc1cc(Nc2c(C#N)cnc3cc(OCCON4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,active,532.4280000000003,4.731880000000005,1.0,9.0,9.0
CHEMBL1852688,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,inactive,560.4860000000001,5.354400000000004,2.0,8.0,5.659159450187668
